Ad No,Name,Price,Model Year,Location,Mileage,Registered City,Engine Type,Engine Capacity,Transmission,Color,Assembly,Body Type,Features,Last Updated,URL
4138162,Suzuki Liana RXi (CNG) 2006,895000,2006," Johar Town, Lahore Punjab",83000,Lahore,1,1300,2,White,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable",12-Jul-20,https://www.pakwheels.com/used-cars/suzuki-liana-2006-for-sale-in-lahore-4138162
4150773,Toyota Prius A Premium Touring Selection 2016,5200000,2016," Saddar, Rawalpindi Punjab",15205,Un-Registered,1,1800,1,White,Imported,2," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, Cruise Control, Power Locks, Power Mirrors, Power Steering, Power Windows",10-Jul-20,https://www.pakwheels.com/used-cars/toyota-prius-2016-for-sale-in-rawalpindi-4150773
4168239,Suzuki Alto GII 2008,700000,2008," Lahore Sargodha Road, Shiekhopura Punjab",123000,Lahore,1,660,1,Silver,Imported,1," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, USB and Auxillary Cable",12-Jul-20,https://www.pakwheels.com/used-cars/suzuki-alto-2008-for-sale-in-shiekhopura-4168239
4142867,Suzuki Cultus VXR 2018,1720000,2018," Ojhary Camp, Rawalpindi Punjab",28575,Islamabad,1,1000,2,Silver,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",10-Jul-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2018-for-sale-in-rawalpindi-4142867
4168233,Toyota Passo + Hana 1.0 2014,1650000,2014," Bahadurabad, Karachi Sindh",80000,Karachi,1,1000,1,Blue,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/toyota-passo-2014-for-sale-in-karachi-4168233
4168235,Toyota Prius L 1.8 2010,1960000,2010," Federal B. Area, Karachi Sindh",80000,Karachi,3,1800,1,Black,Imported,2," AM/FM Radio, Air Conditioning, CD Player, Cassette Player, DVD Player, Keyless Entry, Power Locks",12-Jul-20,https://www.pakwheels.com/used-cars/toyota-prius-2010-for-sale-in-karachi-4168235
4168236,Suzuki Cultus VXR (CNG) 2006,650000,2006," Ghauri Town, Islamabad Islamabad",123456,Islamabad,1,1000,2,White,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2006-for-sale-in-islamabad-4168236
4168234,Toyota Prius L 1.8 2014,2790000,2014, Gujranwala Punjab,90520,Islamabad,1,1800,1,Silver,Imported,2," AM/FM Radio, Air Conditioning, Cassette Player",12-Jul-20,https://www.pakwheels.com/used-cars/toyota-prius-2014-for-sale-in-gujranwala-4168234
4168248,Suzuki Margalla GLX 1993,250000,1993," Canal Road, Faisalabad Punjab",500000,Faisalabad,3,1300,2,White,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/suzuki-margalla-1993-for-sale-in-faisalabad-4168248
4168245,Toyota Corolla Altis Automatic 1.6 2016,2600000,2016," Johar Town, Lahore Punjab",52000,Lahore,1,1600,1,White,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-lahore-4168245
4168247,Toyota Belta X 1.0 2006,1275000,2006," Gulshan-e-Iqbal Town, Karachi Sindh",105000,Karachi,1,1000,1,Assembly,Imported,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/toyota-belta-2006-for-sale-in-karachi-4168247
4168244,Toyota Camry Hybrid 2012,5000000,2012, Gujranwala Punjab,100000,Islamabad,1,2500,1,Grey,Imported,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/toyota-camry-2012-for-sale-in-gujranwala-4168244
4168241,Daihatsu Mira ES 2015,1630000,2015," Lalkurti, Rawalpindi Punjab",680000,Islamabad,1,660,1,White,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",12-Jul-20,https://www.pakwheels.com/used-cars/daihatsu-mira-2015-for-sale-in-rawalpindi-4168241
4135460,Audi A4 1.4 TFSI  2017,8700000,2017," Khalid Bin Walid Road, Karachi Sindh",5900,Karachi,1,1400,1,Grey,Imported,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",11-Jul-20,https://www.pakwheels.com/used-cars/audi-a4-2017-for-sale-in-karachi-4135460
4167932,Daihatsu Mira ES 2012,1300000,2012," Johar Town, Lahore Punjab",65000,Lahore,1,660,1,Black,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cassette Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",11-Jul-20,https://www.pakwheels.com/used-cars/daihatsu-mira-2012-for-sale-in-lahore-4167932
4102904,Toyota Noah X G EDITION 2015,3850000,2015," Khalid Bin Walid Road, Karachi Sindh",35000,Un-Registered,3,1800,1,Black,Imported,4," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, CoolBox, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",11-Jul-20,https://www.pakwheels.com/used-cars/toyota-noah-2015-for-sale-in-karachi-4102904
4138479,Toyota Prado TZ G 4.0 2012,13900000,2012," Khalid Bin Walid Road, Karachi Sindh",75000,Karachi,1,4000,1,Black,Imported,3," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Steering Switches",11-Jul-20,https://www.pakwheels.com/used-cars/toyota-prado-2012-for-sale-in-karachi-4138479
4167951,Toyota Prius G 1.5 2008,1725000,2008," Johar Town, Lahore Punjab",90000,Lahore,1,1500,1,White,Imported,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",11-Jul-20,https://www.pakwheels.com/used-cars/toyota-prius-2008-for-sale-in-lahore-4167951
4168084,Toyota Corolla Altis Automatic 1.6 2019,3400000,2019, Faisalabad Punjab,4000,Lahore,1,1600,1,White,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-faisalabad-4168084
4125005,Honda Vezel Hybrid RS Honda Sensing  2016,4630000,2016, Islamabad Islamabad,51000,Islamabad,1,1500,1,White,Imported,5," ABS, Air Conditioning, Alloy Rims, Front Speakers, Immobilizer Key, Power Mirrors, Power Windows, Rear Camera, Rear speakers, USB and Auxillary Cable",11-Jul-20,https://www.pakwheels.com/used-cars/honda-vezel-2016-for-sale-in-islamabad-4125005
4046347,Honda City Aspire Prosmatec 1.5 i-VTEC 2018,2725000,2018," Bahria Town, Islamabad Islamabad",11012,Islamabad,1,1500,1,Blue,Local,2," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, Rear speakers, USB and Auxillary Cable",10-Jul-20,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-islamabad-4046347
4168199,Honda City Aspire 1.5 i-VTEC 2015,1875000,2015," Faisal Town, Lahore Punjab",55000,Lahore,1,1500,2,Assembly,Local,2," AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-lahore-4168199
4168204,Suzuki Liana RXi 2006,780000,2006," G-11, Islamabad Islamabad",156000,Lahore,3,1300,2,Silver,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Cruise Control, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/suzuki-liana-2006-for-sale-in-islamabad-4168204
4168198,Daihatsu Hijet Cruise 2010,910000,2010," University Road, Karachi Sindh",130394,Karachi,1,660,1,White,Imported,4," AM/FM Radio, Immobilizer Key, USB and Auxillary Cable",12-Jul-20,https://www.pakwheels.com/used-cars/daihatsu-hijet-2010-for-sale-in-karachi-4168198
4168201,Suzuki Bolan VX Euro II 2016,950000,2016, Islamabad Islamabad,25000,Islamabad,1,800,2,White,Local,6," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/suzuki-bolan-2016-for-sale-in-islamabad-4168201
4168195,Suzuki Swift DLX 1.3 Navigation  2013,1500000,2013," Askar-11, Sialkot Punjab",80000,Lahore,1,1300,2,White,Local,1," AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/suzuki-swift-2013-for-sale-in-sialkot-4168195
4168203,Suzuki Wagon R VXL 2018,1500000,2018," Abdali Road, Multan Punjab",30000,Multan,1,1000,2,Silver,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2018-for-sale-in-multan-4168203
4168205,Suzuki Wagon R FX Limited 2014,1450000,2014," Gul-Bahar, Peshawar KPK",32000,Un-Registered,1,660,1,Indigo,Imported,1," AM/FM Radio, Air Conditioning, CD Player, Immobilizer Key",12-Jul-20,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2014-for-sale-in-peshawar-4168205
4168206,Suzuki Mehran VXR Euro II 2018,925000,2018," Wapda Town, Lahore Punjab",50000,Lahore,1,800,2,White,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-lahore-4168206
4168213,Honda N Wgn G L Package 2016,1595000,2016," Pak Arab Housing Society, Lahore Punjab",41000,Lahore,1,660,1,White,Imported,1," ABS, AM/FM Radio, Air Conditioning, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/honda-n-wgn-2016-for-sale-in-lahore-4168213
4168211,Suzuki Liana LXi 2006,650000,2006," Hayatabad, Peshawar KPK",107602,Islamabad,1,1300,2,Beige,Local,2," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/suzuki-liana-2006-for-sale-in-peshawar-4168211
4168210,Toyota Land Cruiser VX 4.2D 1994,2700000,1994," B-17, Islamabad Islamabad",117000,Lahore,2,4200,1,Maroon,Imported,3," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/toyota-land-cruiser-1994-for-sale-in-islamabad-4168210
4168218,Toyota Corolla Altis Automatic 1.6 2018,3025000,2018," Federal B. Area, Karachi Sindh",21000,Karachi,1,1600,1,Silver,Local,2," AM/FM Radio, Air Conditioning, Alloy Rims, Cassette Player, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",12-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-4168218
4168223,Honda Civic VTi Oriel 1.6 2001,875000,2001," I- 8, Islamabad Islamabad",100000,Lahore,1,1600,2,White,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/honda-civic-2001-for-sale-in-islamabad-4168223
4128474,Toyota Aqua L 2015,2400000,2015, Karachi Sindh,112000,Karachi,1,1500,1,White,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",11-Jul-20,https://www.pakwheels.com/used-cars/toyota-aqua-2015-for-sale-in-karachi-4128474
4168221,Honda Civic VTi Prosmatec 1.8 i-VTEC 2010,1725000,2010, Karachi Sindh,55000,Karachi,1,1800,1,Silver,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",12-Jul-20,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-karachi-4168221
4168219,Honda Civic Oriel 1.8 i-VTEC CVT 2017,3150000,2017, Islamabad Islamabad,45000,Islamabad,1,1800,1,Black,Local,2," AM/FM Radio, Air Bags, Air Conditioning, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Steering",12-Jul-20,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-islamabad-4168219
4162468,Suzuki Alto VXR 2019,660000,2019," Samanabad, Lahore Punjab",6800,Lahore,1,660,2,White,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",11-Jul-20,https://www.pakwheels.com/used-cars/suzuki-alto-2019-for-sale-in-lahore-4162468
4166914,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2014,2525000,2014," Johar Town, Lahore Punjab",29000,Lahore,1,1800,1,White,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, Climate Control, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, Steering Switches",11-Jul-20,https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-lahore-4166914
3763510,Toyota Aqua S 2016,3025000,2016," Khalid Bin Walid Road, Karachi Sindh",75000,Un-Registered,3,1500,1,White,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, CoolBox, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",11-Jul-20,https://www.pakwheels.com/used-cars/toyota-aqua-2016-for-sale-in-karachi-3763510
4167807,Toyota Land Cruiser ZX 2016,34300000,2016," Cantt, Lahore Punjab",43200,Islamabad,1,4608,1,Black,Imported,3," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, CoolBox, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",11-Jul-20,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2016-for-sale-in-lahore-4167807
4151029,Toyota Land Cruiser ZX 2016,37500000,2016," Cantt, Lahore Punjab",12786,Un-Registered,1,4608,1,White,Imported,3," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",11-Jul-20,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2016-for-sale-in-lahore-4151029
4167899,Toyota Prius G 1.8 2010,2200000,2010, Islamabad Islamabad,125000,Islamabad,1,1800,1,White,Imported,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",11-Jul-20,https://www.pakwheels.com/used-cars/toyota-prius-2010-for-sale-in-islamabad-4167899
4090600,Toyota Prius S 2016,4095000,2016," Bahria Town, Islamabad Islamabad",79736,Un-Registered,3,1800,1,Silver,Imported,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",10-Jul-20,https://www.pakwheels.com/used-cars/toyota-prius-2016-for-sale-in-islamabad-4090600
4167891,Honda N Wgn G L Package 2014,1450000,2014," Johar Town, Lahore Punjab",65000,Lahore,1,660,1,Pink,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Climate Control, Cruise Control, Front Camera, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear AC Vents, Rear Camera, Rear speakers, Steering Switches, Sun Roof, USB and Auxillary Cable",11-Jul-20,https://www.pakwheels.com/used-cars/honda-n-wgn-2014-for-sale-in-lahore-4167891
4168163,Honda Civic Oriel 1.8 i-VTEC CVT 2016,3190000,2016," D.H.A, Karachi Sindh",27000,Karachi,1,1800,1,White,Local,2," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-karachi-4168163
4168158,Suzuki Liana LXi 2007,725000,2007," Town Ship, Lahore Punjab",170000,Multan,1,1300,2,Maroon,Local,2," AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/suzuki-liana-2007-for-sale-in-lahore-4168158
4168160,Suzuki Wagon R VXL 2019,1600000,2019," Gulshan-e-Iqbal, Karachi Sindh",21700,Karachi,1,1000,2,Grey,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",12-Jul-20,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2019-for-sale-in-karachi-4168160
4168164,Honda Civic Oriel 1.8 i-VTEC CVT 2017,3300000,2017," Quaid-e-Azam Town, Lahore Punjab",38000,Lahore,1,1800,1,Silver,Local,2," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-lahore-4168164
4168168,Suzuki Swift DLX 1.3 2012,1230000,2012," Military Accounts Housing Society, Lahore Punjab",130000,Lahore,1,1300,2,Grey,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/suzuki-swift-2012-for-sale-in-lahore-4168168
4168170,Daihatsu Mira L 2005,895000,2005," Johar Town, Lahore Punjab",76800,Islamabad,1,660,1,White,Imported,1," AM/FM Radio, Alloy Rims, CoolBox, Keyless Entry, Navigation System, Power Steering, Power Windows",12-Jul-20,https://www.pakwheels.com/used-cars/daihatsu-mira-2005-for-sale-in-lahore-4168170
